registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type,customer_segment
9/27/2019,DNK,5,5,0,10/16/2019,6/13/2020,19659,1,1,0,3,0,281.336,4,46.644,60.96,56.672,web,0,4,1, ,TRUE,21,7,60,3,9.747,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/27/2019,GRC,20,20,0,9/28/2019,3/14/2020,19660,5,7,0,8,0,259.072,9,7.098,24.384,13.156,ios,20,0,0, ,TRUE,20,5,9,5,2.296,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 10,
  Retail store: 10
}",Frequent Low Spender
9/27/2019,DNK,1,1,0,7/4/2020,7/4/2020,19663,0,0,0,1,0,22.264,1,22.308,22.352,22.264,android,0,0,1, ,FALSE,23,2, , ,4.677,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/27/2019,DNK,3,3,0,2/11/2020,3/14/2020,19665,0,2,0,1,0,103.224,3,10.14,79.248,34.408,ios,3,0,0, ,FALSE,15,4,16,16,10.934,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/27/2019,FIN,3,3,0,4/5/2020,5/17/2020,19666,0,0,2,1,0,139.656,2,38.532,57.912,46.552,ios,3,0,0, ,FALSE,21,5,21,21,6.47,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/27/2019,DNK,17,17,0,10/1/2019,10/25/2020,19668,0,2,0,14,0,655.776,12,22.308,65.024,38.456,ios,16,1,0,"[
  american
]",TRUE,6,4,24,14,5.632,"{
  General merchandise: 1,
  Grocery: 8,
  Pet supplies: 0,
  Restaurant: 8,
  Retail store: 0
}",Mid-Tier User
9/27/2019,FIN,7,7,0,9/27/2019,10/30/2020,19669,0,4,2,0,0,196.328,5,15.21,49.784,28.336,android,0,0,7,"[
  american
]",FALSE,6,3,67,20,9.878,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/27/2019,FIN,1,1,0,9/27/2019,9/27/2019,19670,0,0,0,0,0,23.276,1,23.322,23.368,23.276,ios,1,0,0, ,TRUE,15,4, , ,1.156,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/27/2019,FIN,1,1,0,10/10/2020,10/10/2020,19672,1,0,0,0,0,15.18,1,15.21,15.24,15.18,ios,1,0,0, ,TRUE,11,2, , ,10.498,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/27/2019,GRC,22,22,0,9/28/2019,10/18/2020,19673,0,10,6,6,0,230.736,4,6.084,38.608,10.12,android,0,1,21, ,TRUE,18,2,18,8,8.71,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 11,
  Retail store: 11
}",Frequent Low Spender
9/27/2019,GRC,1,1,0,9/25/2020,9/25/2020,19676,0,1,0,0,0,10.12,1,10.14,10.16,10.12,android,1,0,0, ,TRUE,7,4, , ,9.491,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/27/2019,DNK,1,1,0,9/19/2020,9/19/2020,19679,0,1,0,0,0,16.192,1,16.224,16.256,16.192,ios,1,0,0, ,FALSE,16,5, , ,0.134,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/27/2019,FIN,7,7,0,10/3/2020,10/31/2020,19692,0,3,1,3,0,185.196,4,18.252,38.608,26.312,ios,7,0,0,"[
  american
]",FALSE,14,6,5,4,5.384,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/27/2019,DNK,2,2,0,6/21/2020,9/11/2020,19693,0,0,0,2,0,78.936,1,23.322,56.896,39.468,ios,2,0,0, ,FALSE,19,3,82,82,2.486,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/27/2019,FIN,2,1,1,2/29/2020,7/13/2020,19695,0,1,0,1,0,76.912,1,15.21,61.976,38.456,android,0,0,2, ,FALSE,19,5,135,135,6.141,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/27/2019,FIN,1,1,0,10/22/2020,10/22/2020,19697,0,0,0,1,0,15.18,1,15.21,15.24,15.18,android,0,0,1, ,FALSE,1,4, , ,2.576,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,DNK,10,10,0,9/28/2019,9/22/2020,19700,1,4,0,5,0,388.608,6,21.294,55.88,38.456,ios,10,0,0,"[
  american
]",TRUE,19,1,40,23,1.183,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/28/2019,DNK,7,7,0,2/23/2020,9/5/2020,19702,0,1,2,4,0,169.004,3,12.168,38.608,24.288,ios,7,0,0,"[
  american
]",TRUE,10,1,33,22,5.127,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,2,2,0,9/28/2019,9/29/2019,19707,2,0,0,0,0,236.808,2,115.596,121.92,118.404,web,0,2,0, ,TRUE,22,2,1,1,8.81,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,FIN,5,5,0,4/18/2020,10/31/2020,19709,0,5,0,0,0,102.212,5,14.196,39.624,20.24,ios,5,0,0,"[
  american
]",TRUE,17,2,49,38,2.797,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,1,1,0,5/27/2020,5/27/2020,19711,0,0,1,0,0,20.24,1,20.28,20.32,20.24,web,0,0,1, ,TRUE,20,6, , ,6.702,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,1,1,0,9/28/2019,9/28/2019,19712,1,0,0,0,0,6.072,1,6.084,6.096,6.072,android,0,0,1, ,TRUE,11,2, , ,7.214,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,DNK,4,4,0,1/11/2020,8/7/2020,19713,0,0,0,4,0,156.86,3,27.378,71.12,39.468,ios,4,0,0, ,FALSE,15,2,70,77,1.055,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,13,13,0,9/28/2019,10/24/2020,19716,2,7,0,4,0,281.336,6,14.196,41.656,21.252,web,0,13,0,"[
  american
]",TRUE,8,2,33,5,9.541,"{
  General merchandise: 1,
  Grocery: 6,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19717,1,0,0,0,0,58.696,1,58.812,58.928,58.696,ios,1,0,0, ,FALSE,8,5, , ,7.692,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,DNK,2,2,0,9/28/2019,8/15/2020,19719,0,1,0,1,0,43.516,2,17.238,26.416,21.252,web,0,2,0, ,TRUE,21,5,322,322,2.063,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/28/2019,DNK,1,1,0,6/1/2020,6/1/2020,19724,0,0,0,1,0,47.564,1,47.658,47.752,47.564,android,0,1,0, ,TRUE,19,1, , ,1.532,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,GRC,12,12,0,10/17/2019,7/29/2020,19725,1,5,6,0,0,109.296,10,6.084,22.352,9.108,android,0,0,12, ,TRUE,17,1,26,5,9.786,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 6
}",Frequent Low Spender
9/28/2019,FIN,2,2,0,9/28/2019,9/29/2019,19727,2,0,0,0,0,50.6,1,25.35,25.4,25.3,android,0,0,2,"[
  american
]",FALSE,13,5,1,1,4.582,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,3,3,0,9/16/2020,10/11/2020,19729,0,3,0,0,0,81.972,2,11.154,39.624,27.324,android,0,0,3, ,TRUE,11,6,13,13,9.312,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,4,1,3,4/27/2020,9/9/2020,19731,0,1,0,3,0,86.02,4,14.196,38.608,21.252,ios,4,0,0, ,FALSE,1,3,45,11,11.339,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,1,1,0,9/28/2019,9/28/2019,19732,1,0,0,0,0,6.072,1,6.084,6.096,6.072,ios,1,0,0, ,TRUE,21,6, , ,6.264,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19733,0,1,0,0,0,72.864,1,73.008,73.152,72.864,web,0,0,1, ,FALSE,8,5, , ,9.139,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,DNK,1,0,1,9/28/2019,9/28/2019,19736,1,0,0,0,0,4.048,1,4.056,4.064,4.048,ios,1,0,0, ,FALSE,7,7, , ,1.834,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,7,7,0,9/28/2019,10/22/2020,19740,1,4,0,2,0,208.472,3,14.196,59.944,29.348,android,0,0,7, ,FALSE,23,4,65,58,11.293,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,4,4,0,9/28/2019,3/28/2020,19743,3,0,0,1,0,111.32,4,15.21,50.8,28.336,android,0,0,4, ,TRUE,20,1,61,40,5.281,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,6,6,0,9/28/2019,9/9/2020,19746,0,6,0,0,0,135.608,3,14.196,39.624,22.264,android,0,0,6,"[
  american,
  italian
]",FALSE,10,7,69,35,5.743,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Mid-Tier User
9/28/2019,GRC,22,22,0,9/28/2019,10/17/2020,19748,2,12,4,4,0,391.644,8,6.084,35.56,18.216,ios,22,0,0, ,TRUE,21,3,18,7,6.713,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 11,
  Retail store: 11
}",Frequent Low Spender
9/28/2019,GRC,1,1,0,12/26/2019,12/26/2019,19749,0,0,0,1,0,8.096,1,8.112,8.128,8.096,android,0,0,1, ,FALSE,0,4, , ,1.477,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,8,7,1,11/30/2019,8/20/2020,19750,0,4,2,2,0,130.548,4,10.14,21.336,16.192,ios,7,1,0, ,TRUE,8,3,38,27,4.079,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Frequent Low Spender
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19751,1,0,0,0,0,14.168,1,14.196,14.224,14.168,ios,1,0,0, ,FALSE,0,1, , ,10.877,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,2,2,0,11/27/2019,1/14/2020,19753,1,1,0,0,0,36.432,1,18.252,18.288,18.216,android,0,0,2, ,TRUE,4,3,48,48,8.296,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/28/2019,GRC,1,0,1,9/28/2019,9/28/2019,19756,0,1,0,0,0,5.06,1,5.07,5.08,5.06,ios,1,0,0, ,TRUE,10,5, , ,1.989,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,DNK,1,1,0,3/7/2020,3/7/2020,19757,0,0,0,1,0,22.264,1,22.308,22.352,22.264,android,0,0,1, ,FALSE,4,2, , ,4.941,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,1,0,10/10/2020,10/10/2020,19758,1,0,0,0,0,28.336,1,28.392,28.448,28.336,web,0,1,0, ,TRUE,12,1, , ,1.191,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,1,1,0,10/20/2020,10/20/2020,19759,0,0,1,0,0,7.084,1,7.098,7.112,7.084,android,0,0,1, ,TRUE,21,3, , ,0.145,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,2,2,0,9/28/2019,12/7/2019,19760,0,2,0,0,0,39.468,2,17.238,21.336,19.228,android,0,0,2, ,FALSE,4,5,70,70,8.346,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/28/2019,FIN,3,1,2,9/29/2019,6/14/2020,19766,0,3,0,0,0,88.044,3,23.322,36.576,29.348,android,0,0,3, ,FALSE,2,2,130,130,4.652,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,2,2,0,9/28/2019,2/23/2020,19767,0,2,0,0,0,15.18,1,7.098,8.128,7.084,android,0,0,2, ,FALSE,20,2,148,148,6.724,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/28/2019,GRC,1,1,0,7/9/2020,7/9/2020,19768,0,0,1,0,0,16.192,1,16.224,16.256,16.192,ios,1,0,0, ,TRUE,0,2, , ,2.995,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,1,1,0,9/19/2020,9/19/2020,19769,0,0,1,0,0,16.192,1,16.224,16.256,16.192,android,0,0,1, ,TRUE,10,4, , ,2.892,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,DNK,7,7,0,10/2/2019,7/31/2020,19770,0,0,0,7,0,389.62,2,39.546,131.064,55.66,ios,1,6,0, ,TRUE,10,7,51,35,11.705,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Power User
9/28/2019,FIN,3,3,0,9/28/2019,10/31/2020,19771,0,3,0,0,0,61.732,1,12.168,30.48,20.24,web,0,3,0, ,TRUE,14,1,200,200,10.259,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,EST,3,3,0,6/15/2020,10/25/2020,19772,0,2,0,1,0,131.56,3,29.406,60.96,43.516,android,2,0,1, ,TRUE,12,4,66,66,5.847,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,4,4,0,9/28/2019,10/10/2020,19774,0,4,0,0,0,224.664,3,41.574,89.408,55.66,ios,4,0,0,"[
  japanese,
  indian
]",TRUE,15,4,126,39,1.825,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19775,0,1,0,0,0,16.192,1,16.224,16.256,16.192,android,0,0,1, ,FALSE,18,5, , ,2.21,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,GRC,2,2,0,9/28/2019,7/29/2020,19776,0,1,0,1,0,49.588,2,12.168,38.608,25.3,ios,2,0,0, ,TRUE,23,3,305,305,10.265,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,6,5,1,9/29/2019,10/17/2020,19779,0,4,0,2,0,157.872,3,15.21,37.592,26.312,android,0,0,6,"[
  american
]",TRUE,19,3,77,29,8.859,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Mid-Tier User
9/28/2019,FIN,3,3,0,10/11/2019,8/15/2020,19780,0,2,0,1,0,108.284,2,23.322,53.848,36.432,android,1,0,2, ,FALSE,3,5,155,155,3.45,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,4,4,0,9/28/2019,2/21/2020,19782,0,4,0,0,0,27.324,2,6.084,8.128,7.084,ios,4,0,0, ,TRUE,21,5,49,18,7.826,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,0,1,9/28/2019,9/28/2019,19783,0,1,0,0,0,101.2,1,101.4,101.6,101.2,web,0,1,0, ,TRUE,11,2, , ,7.599,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,DNK,3,3,0,9/28/2019,6/9/2020,19786,0,1,0,2,0,199.364,3,48.672,80.264,66.792,web,2,1,0,"[
  mexican
]",TRUE,12,7,128,128,2.268,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,DNK,1,1,0,9/28/2019,9/28/2019,19789,0,1,0,0,0,21.252,1,21.294,21.336,21.252,web,0,1,0, ,TRUE,10,5, , ,6.831,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,GRC,17,17,0,9/28/2019,10/31/2020,19790,3,10,2,2,0,223.652,12,7.098,31.496,13.156,ios,17,0,0, ,TRUE,13,2,25,15,6.17,"{
  General merchandise: 1,
  Grocery: 8,
  Pet supplies: 0,
  Restaurant: 8,
  Retail store: 0
}",Frequent Low Spender
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19793,0,1,0,0,0,29.348,1,29.406,29.464,29.348,android,0,0,1, ,FALSE,12,2, , ,2.263,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,2,2,0,9/28/2019,3/14/2020,19794,0,1,0,1,0,126.5,2,37.518,89.408,63.756,ios,2,0,0, ,TRUE,7,3,168,168,8.163,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,FIN,13,13,0,9/28/2019,9/19/2020,19796,0,5,1,7,0,211.508,6,14.196,25.4,16.192,android,0,0,13,"[
  italian,
  middle eastern
]",TRUE,1,2,30,14,2.968,"{
  General merchandise: 1,
  Grocery: 6,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 0
}",Frequent Low Spender
9/28/2019,GRC,1,1,0,9/28/2019,9/28/2019,19799,0,1,0,0,0,10.12,1,10.14,10.16,10.12,web,0,1,0, ,TRUE,22,5, , ,8.167,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,3,3,0,9/30/2019,10/10/2019,19800,0,1,2,0,0,64.768,2,14.196,26.416,21.252,android,0,0,3, ,TRUE,18,2,5,5,2.903,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,DNK,1,1,0,8/29/2020,8/29/2020,19801,0,0,0,1,0,37.444,1,37.518,37.592,37.444,ios,1,0,0, ,FALSE,15,3, , ,2.188,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,3,3,0,8/6/2020,10/19/2020,19802,0,1,0,2,0,48.576,3,15.21,17.272,16.192,android,0,3,0, ,FALSE,3,5,37,37,5.445,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,DNK,1,1,0,9/28/2019,9/28/2019,19804,0,1,0,0,0,117.392,1,117.624,117.856,117.392,web,0,1,0, ,TRUE,2,2, , ,10.344,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,FIN,15,10,5,9/28/2019,9/5/2020,19808,1,6,1,7,0,620.356,11,13.182,73.152,41.492,android,0,0,15, ,FALSE,18,3,25,27,4.171,"{
  General merchandise: 1,
  Grocery: 7,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 0
}",Power User
9/28/2019,DNK,3,3,0,9/28/2019,5/27/2020,19809,0,2,0,1,0,99.176,2,32.448,33.528,33.396,web,0,3,0, ,TRUE,4,4,121,121,3.156,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,3,3,0,3/18/2020,10/28/2020,19812,0,0,0,3,0,41.492,3,12.168,16.256,14.168,ios,3,0,0, ,TRUE,15,3,112,112,5.786,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19815,0,1,0,0,0,19.228,1,19.266,19.304,19.228,android,0,0,1, ,FALSE,11,3, , ,9.438,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,2,2,0,9/28/2019,6/27/2020,19816,0,2,0,0,0,50.6,2,20.28,30.48,25.3,android,0,0,2, ,FALSE,18,4,273,273,7.004,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,1,0,9/28/2019,9/28/2019,19817,0,1,0,0,0,27.324,1,27.378,27.432,27.324,ios,1,0,0, ,FALSE,14,4, , ,11.678,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/28/2019,FIN,1,1,0,10/18/2019,10/18/2019,19819,0,1,0,0,0,14.168,1,14.196,14.224,14.168,android,0,0,1, ,FALSE,16,7, , ,3.48,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,2,2,0,10/14/2020,10/15/2020,19820,0,0,0,2,0,27.324,1,13.182,14.224,13.156,ios,2,0,0,"[
  american
]",FALSE,6,3,1,1,9.073,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/28/2019,FIN,8,8,0,9/28/2019,6/30/2020,19821,1,1,0,6,0,161.92,3,17.238,22.352,20.24,android,0,0,8,"[
  american
]",FALSE,14,7,39,7,10.073,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Mid-Tier User
9/28/2019,DNK,2,2,0,10/20/2019,8/7/2020,19822,0,2,0,0,0,33.396,2,13.182,19.304,16.192,web,2,0,0, ,FALSE,20,7,292,292,6.096,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/28/2019,FIN,14,14,0,10/5/2019,6/15/2020,19824,0,2,0,12,0,427.064,8,14.196,122.936,30.36,android,0,0,14, ,FALSE,21,4,20,18,4.474,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 7
}",Mid-Tier User
9/28/2019,FIN,1,1,0,7/30/2020,7/30/2020,19825,0,1,0,0,0,15.18,1,15.21,15.24,15.18,android,0,0,1, ,FALSE,7,3, , ,7.452,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/28/2019,FIN,10,10,0,9/28/2019,5/4/2020,19828,0,10,0,0,0,265.144,2,17.238,36.576,26.312,ios,10,0,0, ,TRUE,12,3,24,23,8.435,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/28/2019,DNK,1,1,0,9/28/2019,9/28/2019,19830,0,1,0,0,0,41.492,1,41.574,41.656,41.492,ios,1,0,0, ,TRUE,19,7, , ,9.852,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/28/2019,DNK,20,20,0,9/28/2019,10/11/2020,19834,0,15,0,3,0,381.524,10,15.21,26.416,19.228,web,20,0,0, ,TRUE,21,1,20,10,3.978,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 10,
  Retail store: 10
}",Frequent Low Spender
